object	id	taxonomy	obstacles	m1_cal	m2_cal	m3_cal	m4_cal	x	y	z	rx	ry	rz	m1	m2	m3	m4
mustard bottle																	
timmies cup	636534.0	8.0	0.0	None	None	None	None	83.984668	-57.348649	79.962793	-0.5021100000000001	-1.8936529999999998	-0.47670100000000004	16201.0	13326.0	18114.0	12805.0
timmies cup	636535.0	8.0	0.0	None	None	None	None	47.232126	-102.593777	84.71831999999999	-1.05445	-1.759397	-0.7499279999999999	16111.0	13414.0	18023.0	12798.0
timmies cup	636536.0	8.0	0.0	None	None	None	None	73.51509899999999	-87.221035	88.694725	-0.8393639999999999	-1.8285470000000001	-0.5927	15946.0	13574.0	17864.0	12796.0
timmies cup	636537.0	8.0	0.0	None	None	None	None	65.268939	-106.106403	75.960169	-0.998705	-1.6675099999999998	-0.728151	16069.0	13451.0	17986.0	12794.0
timmies cup	636538.0	8.0	0.0	None	None	None	None	40.335268	-112.73536200000001	92.15220699999999	-1.267342	-1.599925	-0.737783	15795.0	13731.0	17714.0	12785.0
timmies cup	636539.0	8.0	0.0	None	None	None	None	-8.72472	-103.16125	94.64926	-1.213702	1.418591	0.8498120000000001	16058.0	13468.0	17974.0	12785.0
timmies cup	636540.0	8.0	0.0	None	None	None	None	-10.868778	-98.02059799999999	87.658024	-1.141987	1.454623	0.8956629999999999	16057.0	13468.0	17972.0	12785.0
timmies cup	636541.0	8.0	0.0	None	None	None	None	-12.966946	-99.887778	74.177752	-1.14024	1.4074	0.9523360000000001	15935.0	13590.0	17849.0	12785.0
timmies cup	636542.0	8.0	0.0	None	None	None	None	-9.306474	-97.91314	73.540791	-1.124409	1.3734030000000002	1.016237	16111.0	13417.0	18024.0	12785.0
timmies cup	636543.0	8.0	0.0	None	None	None	None	-9.296163	-100.334314	69.043289	-1.1527290000000001	1.381524	0.945629	16247.0	13277.0	18160.0	12770.0
timmies cup	636544.0	8.0	0.0	None	None	None	None	-4.641208	-102.93249499999999	75.38551600000001	-1.148763	1.3600510000000001	1.000851	15402.0	14123.0	17320.0	12777.0
timmies cup	636545.0	8.0	0.0	None	None	None	None	-10.914864999999999	-100.29935	75.596401	-1.121377	1.389229	0.9499549999999999	16392.0	13133.0	18301.0	12777.0
timmies cup	636546.0	8.0	0.0	None	None	None	None	-17.888758	-102.864589	75.012905	-1.118072	1.445826	0.91304	16059.0	13464.0	17973.0	12777.0
timmies cup	636547.0	8.0	0.0	None	None	None	None	-8.654333	-105.724001	76.34787	-1.148692	1.3719139999999999	0.9917440000000001	16341.0	13186.0	18257.0	12774.0
timmies cup	636548.0	8.0	0.0	None	None	None	None	-20.213608999999998	-99.017336	83.24679	-1.166252	1.437475	0.951032	16034.0	13493.0	17948.0	12768.0
timmies cup	636550.0	8.0	0.0	None	None	None	None	60.893317	-77.702537	85.45634100000001	-0.767007	-1.816686	-0.522035	15968.0	13556.0	17882.0	12777.0
timmies cup	636551.0	8.0	0.0	None	None	None	None	1.813337	-110.62714199999999	87.221498	-1.209056	1.348582	1.009478	15945.0	13566.0	17867.0	12777.0
timmies cup	636552.0	8.0	0.0	None	None	None	None	66.544568	-82.034459	95.976821	-0.9222319999999999	-1.7969950000000001	-0.507224	15852.0	13671.0	17770.0	12777.0
timmies cup	636553.0	8.0	0.0	None	None	None	None	0.447804	-109.658817	84.706439	-1.292301	1.311086	0.975101	16059.0	13467.0	17973.0	12775.0
timmies cup	636554.0	8.0	0.0	None	None	None	None	14.980325	-95.876622	72.36245100000001	-1.35151	1.2746620000000002	1.126354	16131.0	13393.0	18045.0	12775.0
timmies cup	636555.0	8.0	0.0	None	None	None	None	62.64356	-79.896636	98.93679399999999	-0.8534379999999999	-1.7690130000000002	-0.47938400000000003	15846.0	13678.0	17764.0	12759.0
timmies cup	636556.0	8.0	0.0	None	None	None	None	1.200005	-104.783847	85.497159	-1.244494	1.317158	0.974208	15989.0	13534.0	17904.0	12771.0
timmies cup	636557.0	8.0	0.0	None	None	None	None	69.450124	-91.334221	90.336743	-0.858512	-1.7352759999999998	-0.460926	15953.0	13571.0	17868.0	12767.0
timmies cup	636558.0	8.0	0.0	None	None	None	None	-2.5368720000000002	-113.062547	80.797211	-1.244052	1.419778	0.946478	15980.0	13545.0	17893.0	12772.0
timmies cup	636559.0	8.0	0.0	None	None	None	None	-6.531435	-105.49932199999999	73.849529	-1.245857	1.408726	0.9984059999999999	16028.0	13495.0	17944.0	12772.0
timmies cup	636560.0	8.0	0.0	None	None	None	None	77.280165	-86.38495400000001	96.43255400000001	-0.8882629999999999	-1.7826009999999999	-0.42289499999999997	16168.0	13356.0	18085.0	12745.0
timmies cup	636561.0	8.0	0.0	None	None	None	None	-14.674004	-105.34033500000001	90.601569	-1.265292	1.407866	0.8759459999999999	16100.0	13424.0	18016.0	12772.0
timmies cup	636562.0	8.0	0.0	None	None	None	None	70.272325	-88.91864	79.11515899999999	-0.704633	-1.693975	-0.641436	16124.0	13397.0	18040.0	12755.0
timmies cup	636563.0	8.0	0.0	None	None	None	None	68.104888	-91.631742	72.264065	-0.850563	-1.653888	-0.642694	16038.0	13482.0	17954.0	12760.0
timmies cup	636564.0	8.0	0.0	None	None	None	None	-45.626851	-82.034821	110.92266799999999	-1.0490270000000002	1.6134879999999998	0.376369	16300.0	13222.0	18215.0	12772.0
timmies cup	636565.0	8.0	0.0	None	None	None	None	67.942418	-101.520748	90.12137	-0.8892709999999999	-1.531771	-0.612056	16104.0	13435.0	18013.0	12772.0
timmies cup	636566.0	8.0	0.0	None	None	None	None	7.087698	-95.85051899999999	101.712972	-1.318804	1.5744879999999999	0.879102	16084.0	13421.0	18012.0	12753.0
timmies cup	636567.0	8.0	0.0	None	None	None	None	61.61891800000001	-97.569017	73.668182	-0.899183	-1.4957610000000001	-0.67432	16222.0	13300.0	18137.0	12752.0
timmies cup	636568.0	8.0	0.0	None	None	None	None	59.890637	-92.12364699999999	81.404072	-1.026626	-1.5389950000000001	-0.5858800000000001	16346.0	13181.0	18257.0	12752.0
timmies cup	636569.0	8.0	0.0	None	None	None	None	53.038003	-99.097531	94.11595799999999	-1.1510280000000002	-1.461178	-0.576082	15845.0	13678.0	17763.0	12772.0
timmies cup	636570.0	8.0	0.0	None	None	None	None	-30.75024	-92.86005300000001	80.165654	-0.789738	1.6903240000000002	0.704439	15878.0	13653.0	17791.0	12772.0
timmies cup	636571.0	8.0	0.0	None	None	None	None	64.191113	-88.044662	83.29754	-0.931514	-1.5856350000000001	-0.5655319999999999	16223.0	13300.0	18138.0	12769.0
timmies cup	636572.0	8.0	0.0	None	None	None	None	56.250909	-106.047832	84.10157099999999	-1.166189	-1.516059	-0.669668	16062.0	13458.0	17980.0	12772.0
timmies cup	636573.0	8.0	0.0	None	None	None	None	0.500668	-100.745463	88.264997	-1.1744729999999999	1.5839729999999999	0.974849	15951.0	13576.0	17867.0	12772.0
timmies cup	636574.0	8.0	0.0	None	None	None	None	55.660621	-94.913336	80.29670899999999	-0.9533799999999999	-1.5592840000000001	-0.5509270000000001	16062.0	13460.0	17978.0	12746.0
timmies cup	636575.0	8.0	0.0	None	None	None	None	-2.3748099999999996	-103.07526800000001	84.40039300000001	-1.144539	1.509354	0.851232	16114.0	13412.0	18028.0	12753.0
timmies cup	636576.0	8.0	0.0	None	None	None	None	49.735597999999996	-96.36141500000001	74.69268000000001	-1.0999780000000001	-1.473168	-0.667319	16129.0	13396.0	18042.0	12772.0
timmies cup	636577.0	8.0	0.0	None	None	None	None	3.719547	-105.81881200000001	89.56355500000001	-1.327305	1.412036	0.873081	16064.0	13460.0	17978.0	12772.0
timmies cup	636578.0	8.0	0.0	None	None	None	None	50.169689	-99.67190500000001	77.60571999999999	-1.027752	-1.499579	-0.6191939999999999	16052.0	13470.0	17968.0	12740.0
timmies cup	636579.0	8.0	0.0	None	None	None	None	0.68634	-103.892527	84.541185	-1.175658	1.45024	0.890181	15932.0	13598.0	17844.0	12771.0
timmies cup	636580.0	8.0	0.0	None	None	None	None	52.419669	-104.20145500000001	75.000984	-1.065874	-1.546271	-0.666037	15682.0	13843.0	17600.0	12772.0
timmies cup	636581.0	8.0	0.0	None	None	None	None	14.390908999999999	-98.028588	91.8634	-1.225495	1.447073	0.906733	16064.0	13459.0	17979.0	12742.0
timmies cup	636582.0	8.0	0.0	None	None	None	None	43.903759	-96.18755	94.92349899999999	-1.198067	-1.588819	-0.649849	16213.0	13314.0	18125.0	12724.0
timmies cup	636583.0	8.0	0.0	None	None	None	None	-2.380228	-100.598869	87.875372	-1.19531	1.423352	0.8780370000000001	16220.0	13289.0	18139.0	12767.0
timmies cup	636584.0	8.0	0.0	None	None	None	None	51.947358	-97.725495	80.617455	-1.070522	-1.665815	-0.631695	16169.0	13356.0	18086.0	12768.0
timmies cup	636585.0	8.0	0.0	None	None	None	None	-11.254287	-107.89441399999998	93.577908	-1.163642	1.546725	0.8416459999999999	16065.0	13462.0	17978.0	12757.0
timmies cup	636586.0	8.0	0.0	None	None	None	None	37.441654	-96.013527	95.692842	-1.259418	-1.5495780000000001	-0.57691	15919.0	13608.0	17835.0	12758.0
timmies cup	636587.0	8.0	0.0	None	None	None	None	-4.284632	-115.016783	93.24395	-1.157341	1.598537	0.7795949999999999	16017.0	13506.0	17932.0	12728.0
timmies cup	636588.0	8.0	0.0	None	None	None	None	42.891846	-97.567087	109.01154	-1.257255	-1.529799	-0.5274310000000001	16056.0	13468.0	17973.0	12757.0
timmies cup	636589.0	8.0	0.0	None	None	None	None	3.45705	-106.209177	99.284602	-1.28578	1.5156129999999999	0.8777389999999999	16169.0	13358.0	18086.0	12763.0
timmies cup	636590.0	8.0	0.0	None	None	None	None	43.975851	-103.240303	92.423556	-1.171565	-1.624579	-0.5566810000000001	16063.0	13460.0	17978.0	12769.0
timmies cup	636591.0	8.0	0.0	None	None	None	None	10.717228	-107.13206399999999	99.034706	-1.325516	1.500348	0.9406260000000001	15797.0	13729.0	17714.0	12731.0
timmies cup	636592.0	8.0	0.0	None	None	None	None	39.875769	-90.091101	111.501181	-1.1278270000000001	-1.706233	-0.5880479999999999	16103.0	13420.0	18021.0	12767.0
timmies cup	636593.0	8.0	0.0	None	None	None	None	5.650892	-102.821936	100.706614	-1.320909	1.497623	0.8977639999999999	16091.0	13436.0	18007.0	12758.0
timmies cup	636594.0	8.0	0.0	None	None	None	None	44.54725	-94.738548	99.515793	-1.081386	-1.645832	-0.618488	16062.0	13460.0	17978.0	12758.0
timmies cup	636595.0	8.0	0.0	None	None	None	None	16.176398000000002	-110.15656399999999	88.898108	-1.322619	1.5119360000000002	0.8538319999999999	16008.0	13519.0	17922.0	12726.0
timmies cup	636596.0	8.0	0.0	None	None	None	None	37.821144	-98.863433	107.009579	-1.200045	-1.671443	-0.667682	16193.0	13332.0	18107.0	12769.0
timmies cup	636597.0	8.0	0.0	None	None	None	None	8.111680999999999	-99.124131	98.293226	-1.350616	1.494368	0.886647	16248.0	13275.0	18160.0	12722.0
timmies cup	636598.0	8.0	0.0	None	None	None	None	41.121645	-107.913974	96.16263599999999	-1.223407	-1.612387	-0.596182	16041.0	13485.0	17958.0	12722.0
timmies cup	636599.0	8.0	0.0	None	None	None	None	6.479552	-105.395105	92.397631	-1.286842	1.541302	0.83483	16310.0	13214.0	18223.0	12742.0
timmies cup	636600.0	8.0	0.0	None	None	None	None	35.641271	-96.618358	83.127924	-1.155173	-1.471869	-0.584533	16170.0	13358.0	18086.0	12762.0
timmies cup	636601.0	8.0	0.0	None	None	None	None	0.709663	-101.524936	83.87633000000001	-1.234121	1.485112	0.9094180000000001	16219.0	13303.0	18134.0	12768.0
timmies cup	636602.0	8.0	0.0	None	None	None	None	44.924344	-96.259653	79.817029	-1.12805	-1.500541	-0.6003149999999999	16258.0	13269.0	18169.0	12757.0
timmies cup	636603.0	8.0	0.0	None	None	None	None	2.9357	-101.704174	86.075499	-1.219113	1.5492709999999998	0.918982	16118.0	13405.0	18034.0	12758.0
timmies cup	636604.0	8.0	0.0	None	None	None	None	57.058482999999995	-84.309814	93.229637	-1.09205	-1.71383	-0.590349	16200.0	13328.0	18112.0	12737.0
timmies cup	636605.0	8.0	0.0	None	None	None	None	-9.189392	-102.057913	86.31558000000001	-1.279245	1.489433	0.8371959999999999	16286.0	13240.0	18200.0	12721.0
timmies cup	636606.0	8.0	0.0	None	None	None	None	41.341706	-104.19759499999999	86.294411	-1.198892	-1.432768	-0.573617	16385.0	13142.0	18295.0	12716.0
timmies cup	636607.0	8.0	0.0	None	None	None	None	2.935742	-102.784852	95.276801	-1.353533	1.538404	0.8935489999999999	16414.0	13111.0	18324.0	12768.0
timmies cup	636608.0	8.0	0.0	None	None	None	None	48.629426	-92.86808	89.85384599999999	-1.031625	-1.626298	-0.601544	16112.0	13414.0	18029.0	12768.0
timmies cup	636609.0	8.0	0.0	None	None	None	None	10.641737	-109.024216	93.50780400000001	-1.298518	1.6091360000000001	0.907638	16064.0	13459.0	17978.0	12765.0
timmies cup	636610.0	8.0	0.0	None	None	None	None	43.943503	-97.45967900000001	103.85645600000001	-1.094441	-1.576236	-0.5013029999999999	15976.0	13546.0	17892.0	12768.0
timmies cup	636611.0	8.0	0.0	None	None	None	None	-5.254830999999999	-100.447572	93.595065	-1.3409790000000001	1.501715	0.864507	15974.0	13548.0	17888.0	12768.0
timmies cup	636612.0	8.0	0.0	None	None	None	None	44.846444	-102.810419	101.99778	-1.113059	-1.6903279999999998	-0.524341	15922.0	13605.0	17836.0	12768.0
timmies cup	636613.0	8.0	0.0	None	None	None	None	8.501776	-105.820383	97.687573	-1.304437	1.519405	0.869658	15938.0	13589.0	17853.0	12768.0
timmies cup	636614.0	8.0	0.0	None	None	None	None	46.992884000000004	-95.04081	111.989607	-1.097812	-1.773159	-0.5866319999999999	15956.0	13567.0	17875.0	12767.0
timmies cup	636615.0	8.0	0.0	None	None	None	None	16.205621	-105.58691499999999	115.953553	-1.528435	1.572149	0.8806430000000001	15808.0	13719.0	17725.0	12769.0
timmies cup	799312.0	8.0	0.0	None	None	None	None	87.981308	-77.19131999999999	68.897728	-0.538936	-1.711282	-0.49939799999999995	16231.0	13304.0	18026.0	13300.0
timmies cup	799313.0	8.0	0.0	None	None	None	None	85.319354	-57.734246	80.22658299999999	-0.578716	-1.666618	-0.5171	16455.0	13078.0	18250.0	13300.0
timmies cup	799314.0	8.0	0.0	None	None	None	None	58.411954	-79.323476	84.50816999999999	-0.845091	-1.6675380000000002	-0.6530279999999999	15615.0	13919.0	17420.0	13299.0
plastic sleeve	186310.0	3.0	0.0	14543	14916	16371	16422	155.997225	-149.71025600000002	149.94433600000002	-0.29423499999999997	-1.556569	-0.544413	15567.0	13891.0	17395.0	16033.0
plastic sleeve	186311.0	3.0	0.0	14543	14916	16371	16422	36.210033	-34.187761	100.506155	-0.5358930000000001	-1.694793	-0.5816979999999999	16620.0	12843.0	18446.0	16022.0
plastic sleeve	186312.0	3.0	0.0	14543	14916	16371	16422	33.928421	-26.344113	103.726129	-0.596386	-1.562953	-0.549497	16624.0	12835.0	18447.0	16023.0
plastic sleeve	186313.0	3.0	0.0	14543	14916	16371	16422	17.54864	-46.355903999999995	99.70317	-1.551612	1.117076	1.384766	16624.0	12832.0	18443.0	16023.0
plastic sleeve	186314.0	3.0	0.0	14543	14916	16371	16422	44.174503	-37.530687	182.052351	-0.770651	-1.46024	-0.43366000000000005	16620.0	12841.0	18453.0	16023.0
plastic sleeve	186315.0	3.0	0.0	14543	14916	16371	16422	44.120011	-35.157311	63.031839	-0.5480229999999999	-1.477805	-0.538565	16484.0	12970.0	18324.0	16023.0
plastic sleeve	186316.0	3.0	0.0	14543	14916	16371	16422	41.842327000000004	-25.925107	142.358846	-0.436575	-1.5360209999999999	-0.38797600000000004	16377.0	13085.0	18202.0	16014.0
plastic sleeve	186317.0	3.0	0.0	14543	14916	16371	16422	23.700360999999997	-40.991588	110.57251399999998	-0.881863	-1.420139	-0.756695	16590.0	12868.0	18425.0	16021.0
plastic sleeve	186318.0	3.0	0.0	14543	14916	16371	16422	33.058991	-31.549756	129.28684199999998	-0.617954	-1.522822	-0.6694869999999999	16489.0	12973.0	18317.0	16021.0
plastic sleeve	186319.0	3.0	0.0	14543	14916	16371	16422	19.610242	-43.861138000000004	126.421807	-1.491252	1.033896	1.52847	16619.0	12834.0	18447.0	16021.0
plastic sleeve	186320.0	3.0	0.0	14543	14916	16371	16422	43.311164	-31.990606	68.48778	-0.49045600000000006	-1.7289729999999999	-0.475887	16610.0	12855.0	18453.0	16014.0
plastic sleeve	186321.0	3.0	0.0	14543	14916	16371	16422	19.249341	-30.959535	148.874549	-0.722827	-1.535827	-0.709012	16627.0	12833.0	18454.0	16021.0
plastic sleeve	186322.0	3.0	0.0	14543	14916	16371	16422	29.276318	-38.533682	86.79903399999999	-0.792297	-1.469255	-0.557025	16616.0	12844.0	18454.0	16014.0
plastic sleeve	186323.0	3.0	0.0	14543	14916	16371	16422	22.551753	-42.786586	98.617788	-0.793273	-1.501836	-0.668844	16608.0	12852.0	18456.0	16021.0
plastic sleeve	186324.0	3.0	0.0	14543	14916	16371	16422	4.6677800000000005	-45.627462	112.124073	-1.4155389999999999	1.078426	1.411599	16616.0	12835.0	18450.0	16018.0
plastic sleeve	186325.0	3.0	0.0	14543	14916	16371	16422	2.758984	-45.644872	114.630176	-1.184911	1.248826	1.288957	16586.0	12869.0	18419.0	16020.0
plastic sleeve	186326.0	3.0	0.0	14543	14916	16371	16422	14.658199	-47.59369	179.253595	-1.424994	0.9987590000000001	1.450393	16621.0	12836.0	18455.0	16020.0
plastic sleeve	186327.0	3.0	0.0	14543	14916	16371	16422	36.260663	-40.274234	66.36950300000001	-0.485957	-1.6051360000000001	-0.433126	16543.0	12910.0	18388.0	16020.0
plastic sleeve	186328.0	3.0	0.0	14543	14916	16371	16422	17.638742	-39.003929	171.382919	-0.683052	-1.494733	-0.640195	16626.0	12834.0	18456.0	16021.0
plastic sleeve	186329.0	3.0	0.0	14543	14916	16371	16422	51.912793	-22.496507	111.155129	-0.47958500000000004	-1.48044	-0.35895900000000003	16225.0	13236.0	18056.0	16021.0
plastic sleeve	186331.0	3.0	0.0	14543	14916	16371	16422	34.127619	-21.495760999999998	80.994493	-0.520167	-1.534302	-0.536623	16504.0	12954.0	18329.0	16021.0
plastic sleeve	186332.0	3.0	0.0	14543	14916	16371	16422	19.912517	-45.831946	142.617063	-1.01076	-1.426849	-0.78089	16616.0	12847.0	18452.0	16021.0
plastic sleeve	186333.0	3.0	0.0	14543	14916	16371	16422	28.403215999999997	-47.474977	123.712747	-0.8048310000000001	-1.409457	-0.7221029999999999	16623.0	12836.0	18445.0	16021.0
plastic sleeve	186334.0	3.0	0.0	14543	14916	16371	16422	-6.706510000000001	-42.801984999999995	84.324951	-1.412827	1.19946	1.213493	16571.0	12885.0	18382.0	16021.0
plastic sleeve	186335.0	3.0	0.0	14543	14916	16371	16422	-11.460261000000001	-44.783025	93.90806500000001	-1.190085	1.4137629999999999	0.919241	16624.0	12833.0	18453.0	16021.0
plastic sleeve	186336.0	3.0	0.0	14543	14916	16371	16422	-5.410258	-52.615291000000006	171.50185	-1.154767	1.349531	1.128097	16476.0	12978.0	18307.0	16021.0
plastic sleeve	186337.0	3.0	0.0	14543	14916	16371	16422	15.272639000000002	-28.944633000000003	101.258464	-1.5641049999999999	0.8009609999999999	1.6388369999999999	16621.0	12836.0	18453.0	16021.0
plastic sleeve	186338.0	3.0	0.0	14543	14916	16371	16422	11.913499	-27.328084999999998	99.219229	-1.708231	0.624738	1.9071040000000001	16626.0	12834.0	18452.0	16020.0
plastic sleeve	186339.0	3.0	0.0	14543	14916	16371	16422	24.609257	-42.024563	58.3363	-0.872849	-1.375322	-0.674602	16624.0	12837.0	18452.0	16021.0
plastic sleeve	186340.0	3.0	0.0	14543	14916	16371	16422	-0.75012	-49.381539000000004	121.20600300000001	-1.1194520000000001	-1.200431	-0.951357	15592.0	13864.0	17421.0	16020.0
plastic sleeve	186341.0	3.0	0.0	14543	14916	16371	16422	11.848061	-50.101073	110.925021	-0.931006	-1.35291	-0.71967	16505.0	12955.0	18336.0	16020.0
plastic sleeve	186342.0	3.0	0.0	14543	14916	16371	16422	5.950931	-50.447755	100.84959599999999	-1.054201	-1.316629	-0.816401	16616.0	12837.0	18447.0	16020.0
plastic sleeve	186343.0	3.0	0.0	14543	14916	16371	16422	12.012953	-46.3639	168.985524	-1.4884389999999998	1.131701	1.313659	16528.0	12930.0	18357.0	16021.0
plastic sleeve	186344.0	3.0	0.0	14543	14916	16371	16422	73.829245	-60.09708199999999	81.837866	-0.45969099999999996	-1.504765	-0.35934099999999997	15592.0	13866.0	17419.0	16020.0
plastic sleeve	186345.0	3.0	0.0	14543	14916	16371	16422	22.942263	-35.912596	57.957862	-0.6067359999999999	-1.519207	-0.51804	16412.0	13047.0	18239.0	16021.0
plastic sleeve	186346.0	3.0	0.0	14543	14916	16371	16422	2.479397	-32.101233	163.632004	-0.977606	-1.327156	-0.880228	16465.0	12993.0	18294.0	16021.0
plastic sleeve	186347.0	3.0	0.0	14543	14916	16371	16422	21.838036	-42.631099	98.402401	-1.521695	0.905542	1.633648	16611.0	12843.0	18454.0	16019.0
plastic sleeve	186348.0	3.0	0.0	14543	14916	16371	16422	-2.710168	-39.038934999999995	77.242871	-1.4358309999999999	1.0164090000000001	1.420208	16491.0	12965.0	18315.0	16020.0
plastic sleeve	186349.0	3.0	0.0	14543	14916	16371	16422	13.621744	-37.452381	169.076946	-1.020006	-1.287719	-0.886876	16623.0	12832.0	18453.0	16020.0
plastic sleeve	186350.0	3.0	0.0	14543	14916	16371	16422	17.256626	-44.027409999999996	69.27592299999999	-0.786305	-1.4040540000000001	-0.659382	16614.0	12843.0	18454.0	16021.0
plastic sleeve	186351.0	3.0	0.0	14543	14916	16371	16422	28.181312	-22.762001	58.725131999999995	-0.514911	-1.478418	-0.41263999999999995	16616.0	12839.0	18430.0	16008.0
